,channelId,channelTitle,video_id,title,thumbnail_url,tags,view_count,like_count,comment_count,duration
2449,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,mpxwlItsDA8,Can we live without plastic? ⏲️ 6 Minute English,https://i.ytimg.com/vi/mpxwlItsDA8/mqdefault.jpg,"['learn English', 'English vocabulary', 'speak English', 'bbc english', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', 'English tutorial', 'English grammar', 'IELTS', 'British English', 'English pronunciation', 'English lesson', 'idiom', 'English expressions', 'BBC Learning English', 'slang', 'English speaking', 'ELT', 'podcast', 'Ingilizce', 'bbc', 'bbc learning english', 'English class', '6 minute', 'English speaking practice', 'English words', 'English podcast', 'podcast English']",373108,9359,182,PT6M24S
2450,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,aVivNsfifjE,A solution to plastic pollution? BBC News Review,https://i.ytimg.com/vi/aVivNsfifjE/mqdefault.jpg,"['english grammar', 'English', 'BBC', 'learn English', 'british accent', 'how to speak English', 'English speaking', 'English vocabulary', 'how to study', 'speak English', 'authentic', 'bbc english', 'language', 'practice', 'teacher', 'student', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', '#plastic', '#pollution', 'BBC Learning English', 'News English', 'study English', 'free English lesson', 'English tutorial', 'English teacher online', '#environment', 'recycle', 'English pronunciation', 'BBC News Review']",456883,8012,166,PT9M20S
2451,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,pYOCL1oyi4g,Plastic footprint - The English We Speak,https://i.ytimg.com/vi/pYOCL1oyi4g/mqdefault.jpg,"['learn English', 'English vocabulary', 'speak English', 'bbc english', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', 'English tutorial', 'Ingilizce ders', 'English grammar', 'IELTS', 'British English', 'English pronunciation', 'English lesson', 'idiom', 'English expressions', 'BBC Learning English', 'tefl', 'slang', 'BBC', 'Online English', 'how to speak English', 'English speaking', 'ELT', 'the english we speak', 'plastic waste', 'plastic footprint', 'pollution', 'ocean', 'seas', 'planet earth']",29159,742,31,PT2M48S
2452,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,WeNuLW5uPGc,Curbing our plastic addiction - 6 Minute English,https://i.ytimg.com/vi/WeNuLW5uPGc/mqdefault.jpg,"['esl', 'english grammar', 'English', 'BBC', 'learn English', 'british accent', 'grammar', 'how to speak English', 'English speaking', 'pronunciation', 'English vocabulary', 'accent', 'native', 'learning', 'speak English', 'exam', 'elt', 'study', 'authentic', 'bbc english', 'language', 'lesson', 'teacher', 'student', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', '6 minute english', 'plastic addiction', 'recycle', 'environment', 'recycling', 'plastic', 'packaging', 'plastic free', 'Authentic English', 'British English', 'British accent', 'English listening', 'Fluent English', 'IELTS', 'ELL']",202797,2742,56,PT6M15S
2453,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,bRzP7hwIGWE,Plastic waste eaten by enzymes ⏲️ 6 Minute English,https://i.ytimg.com/vi/bRzP7hwIGWE/mqdefault.jpg,"['learn English', 'English vocabulary', 'speak English', 'bbc english', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', 'English tutorial', 'English grammar', 'IELTS', 'British English', 'English pronunciation', 'English lesson', 'idiom', 'English expressions', 'BBC Learning English', 'slang', 'English speaking', 'ELT', 'podcast', 'Ingilizce', 'bbc', 'bbc learning english', 'English class', '6 minute', 'English speaking practice', 'English words', 'English podcast', 'podcast English']",187275,3852,76,PT6M22S
2454,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,7ZTvhbTvJ6E,Everybody's Talking About... #PlasticFree,https://i.ytimg.com/vi/7ZTvhbTvJ6E/mqdefault.jpg,"['how', 'to', 'speak', 'English;', 'learn', 'English', 'with', 'the', 'BBC;', 'BBC', 'masterclass;', 'learning', 'speaking', 'tutorial;', 'language', 'vocabulary;', 'natural', 'native', 'British;', 'conversational', 'official', 'master', 'class;', 'lesson;', 'speaker;', 'authentic', 'course;', 'ELT;', 'lesson', 'planning;', 'plan;', 'Inglês;', 'Inglés;', '英語;', 'الإنجليزية;', '영어;', 'อังกฤษ;', 'Anh', 'plastic free', 'environment']",24912,516,11,PT3M53S
2455,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,9FbdvL2RYPQ,Is there plastic in your blood?: BBC News Review,https://i.ytimg.com/vi/9FbdvL2RYPQ/mqdefault.jpg,"['learn English', 'English vocabulary', 'speak English', 'bbc english', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', 'English tutorial', 'English grammar', 'IELTS', 'British English', 'English pronunciation', 'English lesson', 'idiom', 'English expressions', 'BBC Learning English', 'slang', 'English speaking', 'ELT', 'podcast', 'Ingilizce', 'bbc', 'bbc learning english', 'English class', '6 minute', 'plastic', 'pollution', 'lifestyle', 'health', 'news review']",151856,4849,95,PT10M53S
2456,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,iOao1dfGP2s,Is the recycling system broken? 6 Minute English,https://i.ytimg.com/vi/iOao1dfGP2s/mqdefault.jpg,"['learn English', 'English vocabulary', 'speak English', 'bbc english', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', 'English tutorial', 'Ingilizce ders', 'English grammar', 'IELTS', 'British English', 'English pronunciation', 'English lesson', 'idiom', 'English expressions', 'BBC Learning English', 'tefl', 'slang', 'BBC', 'Online English', 'how to speak English', 'English speaking', 'ELT', '6 Minute English', 'recycling', 'recycle', 'environment']",96538,2218,70,PT6M31S
2457,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,w42dGvGZBFE,Plastic-eating worms: BBC News Review,https://i.ytimg.com/vi/w42dGvGZBFE/mqdefault.jpg,"['learn English', 'English vocabulary', 'speak English', 'bbc english', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', 'English tutorial', 'English grammar', 'IELTS', 'British English', 'English pronunciation', 'English lesson', 'idiom', 'English expressions', 'BBC Learning English', 'slang', 'English speaking', 'ELT', 'podcast', 'Ingilizce', 'bbc', 'bbc learning english', 'English class', '6 minute']",92260,3828,81,PT7M33S
2458,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,lAUivF-NEuM,Lego gives up on recycled bricks: BBC News Review,https://i.ytimg.com/vi/lAUivF-NEuM/mqdefault.jpg,"['learn English', 'English vocabulary', 'speak English', 'bbc english', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', 'English tutorial', 'English grammar', 'IELTS', 'British English', 'English pronunciation', 'English lesson', 'idiom', 'English expressions', 'BBC Learning English', 'slang', 'English speaking', 'ELT', 'podcast', 'Ingilizce', 'bbc', 'bbc learning english', 'English class', '6 minute', 'English speaking practice', 'English words', 'English podcast', 'podcast English']",51617,2376,55,PT6M8S
2559,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,eRqYUTA5JJo,Exercise helps the brain: BBC News Review,https://i.ytimg.com/vi/eRqYUTA5JJo/mqdefault.jpg,"['how', 'to', 'speak', 'English;', 'learn', 'English', 'with', 'the', 'BBC;', 'BBC', 'masterclass;', 'learning', 'speaking', 'tutorial;', 'language', 'vocabulary;', 'natural', 'native', 'British;', 'conversational', 'official', 'master', 'class;', 'lesson;', 'speaker;', 'authentic', 'course;', 'ELT;', 'lesson', 'planning;', 'plan;', 'Inglês;', 'Inglés;', '英語;', 'الإنجليزية;', '영어;', 'อังกฤษ;', 'Anh', 'Neil', 'Catherine', 'exercise', 'brain', 'health', 'fitness', 'demetia']",2947822,58552,642,PT9M2S
2560,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,VPKuzI1LRJU,Verbs for sport: 'play' vs 'do' vs 'go' - English In A Minute,https://i.ytimg.com/vi/VPKuzI1LRJU/mqdefault.jpg,"['esl', 'english grammar', 'English', 'BBC', 'learn English', 'british accent', 'present perfect tense', 'grammar', 'tense', 'how to speak English', 'English speaking', 'pronunciation', 'English vocabulary', 'accent', 'native', 'learning', 'how to study', 'speak English', 'exam', 'elt', 'study', 'authentic', 'bbc english', 'language', 'practice', 'practise', 'lesson', 'teacher', 'student', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', 'how', 'English in a minute', 'minute', '60 seconds', 'play', 'do', 'go', ""what's the difference"", 'confusing words', 'sports', 'sports verbs']",176339,3337,62,PT53S
2561,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,ikEzzuijaJ0,Football match - The Storytellers,https://i.ytimg.com/vi/ikEzzuijaJ0/mqdefault.jpg,"['learn English', 'English vocabulary', 'speak English', 'bbc english', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', 'English tutorial', 'Ingilizce ders', 'English grammar', 'IELTS', 'British English', 'English pronunciation', 'English lesson', 'idiom', 'English expressions', 'BBC Learning English', 'tefl', 'slang', 'BBC', 'Online English', 'how to speak English', 'English speaking', 'ELT', 'childrens story', 'english for children', 'home schooling', 'football', 'sports', 'soccer', 'football english', 'english is fun', 'ESL', 'ELL']",163629,2465,0,PT4M57S
2562,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,9RQdkK0p6vM,Olympics 2024: Paris or LA? BBC News Review,https://i.ytimg.com/vi/9RQdkK0p6vM/mqdefault.jpg,"['how', 'to', 'speak', 'English;', 'learn', 'English', 'with', 'the', 'BBC;', 'BBC', 'masterclass;', 'learning', 'speaking', 'tutorial;', 'language', 'vocabulary;', 'natural', 'native', 'British;', 'conversational', 'official', 'master', 'class;', 'lesson;', 'speaker;', 'authentic', 'course;', 'ELT;', 'lesson', 'planning;', 'plan;', 'Inglês;', 'Inglés;', '英語;', 'الإنجليزية;', '영어;', 'อังกฤษ;', 'Anh', 'News Review', 'BBC News Review: Olympics 2024: Paris or LA?', 'Olympic Games', 'Paris', 'LA', 'Athletics', 'games', 'sport', 'stadium']",112996,1343,33,PT9M8S
2563,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,HKp9oGD_dK0,BOX SET: English vocabulary mega-class! Learn 10 English 'sports and activities' expressions!,https://i.ytimg.com/vi/HKp9oGD_dK0/mqdefault.jpg,"['learn English', 'English vocabulary', 'speak English', 'bbc english', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', 'English tutorial', 'Ingilizce ders', 'English grammar', 'IELTS', 'British English', 'English pronunciation', 'English lesson', 'idiom', 'English expressions', 'BBC Learning English', 'tefl', 'slang', 'BBC', 'Online English', 'how to speak English', 'English speaking', 'ELT', 'sports', 'activities', 'TEWS']",80843,2006,55,PT25M19S
2564,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,gfnyMyCZjqA,Is gaming a sport? 6 Minute English,https://i.ytimg.com/vi/gfnyMyCZjqA/mqdefault.jpg,"['esl', 'english grammar', 'English', 'BBC', 'learn English', 'british accent', 'grammar', 'how to speak English', 'English speaking', 'pronunciation', 'English vocabulary', 'accent', 'native', 'learning', 'how to study', 'speak English', 'exam', 'elt', 'study', 'authentic', 'bbc english', 'language', 'lesson', 'teacher', 'student', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', 'gaming', 'esports', 'computer games', 'video games', 'videogames', 'computer', 'fortnite', 'British English', 'Vocabulary', 'Authentic English', 'Learn English', 'Free English lessons', 'IELTS', 'TOEFL', 'TEFL', 'EFL']",99652,1814,40,PT6M13S
2565,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,E4WdazLU3Kw,Ice skating idioms - Learn English idioms with The Teacher,https://i.ytimg.com/vi/E4WdazLU3Kw/mqdefault.jpg,"['英語', 'language lesson', 'BBC', 'conversational', 'official', '영어', 'english', 'English lesson', 'lol', 'Inglés', 'british', 'fun', 'tefl', 'الإنجليزية', 'idioms', 'lesson', 'skating', 'lesson planning', 'อังกฤษ', 'ielts', 'speak', 'authentic english', 'funny', 'lesson plan', 'speaking native', 'study', 'English course', 'language', 'ELT', 'vocabulary', 'Official BBC', 'bbc', 'anh', 'Inglês', 'native English speaker', 'English', 'Skating on thin ice', 'skate over', 'get your skates on', 'ice skating idioms', 'how to speak English', 'english idioms', 'ESL', 'Free English', 'English phrases']",65546,212,8,PT3M52S
2566,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,R4J2c_6PCKo,World Cup gets bigger: BBC News Review,https://i.ytimg.com/vi/R4J2c_6PCKo/mqdefault.jpg,"['world cup', 'English lesson', 'bbc learning english', '英語', 'speak english', 'learning english', 'anh', 'British Broadcasting Corporation', 'Official BBC', 'masterclass', 'news review', 'lesson plan', 'language', 'الإنجليزية', 'ELT', 'british accent', 'BBC', 'english', 'Inglês', 'Inglés', 'English', 'lesson', 'official', 'English course', 'BBC masterclass', 'authentic english', 'speaking native', 'how', 'อังกฤษ', 'to', 'Learning', 'lesson planning', 'language lesson', 'native English speaker', '영어', 'tutorial', 'speaking english', 'learn english', 'speak', 'conversational']",93819,1182,32,PT8M3S
2567,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,Umb9e-L2DVg,The joy of free diving - 6 Minute English,https://i.ytimg.com/vi/Umb9e-L2DVg/mqdefault.jpg,"['english videos', 'BBC', 'learn English', 'how to speak English', 'English speaking', 'English vocabulary', 'speak English', 'elt', 'bbc english', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', 'English tutorial', 'Ingilizce ders', 'English grammar', 'IELTS', 'British English', 'English pronunciation', 'English lesson', 'idiom', 'English expressions', 'BBC Learning English', 'tefl', 'slang', '6 minute english', 'free diving', 'ESL', 'EFL', 'ELL', 'Swimming', 'Diving', 'Sea', 'Scuba diving', 'Listening', 'English exam', 'Vocab', 'Learn English vocabulary', 'TEFL']",79050,1614,59,PT6M34S
2568,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,BIYbt5Anpds,Football idioms - Learn English idioms with The Teacher,https://i.ytimg.com/vi/BIYbt5Anpds/mqdefault.jpg,"['anh', 'English', 'bbc', 'authentic english', 'football', 'BBC masterclass', 'English course', 'masterclass', 'funny', 'lesson plan', 'BBC', 'Inglês', 'English lesson', 'الإنجليزية', 'soccer', 'idioms', 'lesson', '英語', 'ielts', 'tefl', 'ELT', 'speak', 'Inglés', '영어', 'vocabulary', 'conversational', 'language', 'language lesson', 'อังกฤษ', 'tutorial', 'a political football', 'ball idioms', 'The Teacher BBC', 'English football', 'football expressions', 'English vocabulary', 'BBC Learning English', 'Sports idioms', 'Soccer English', 'Improve your English']",77302,472,16,PT4M5S
2969,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,HAk22Y7h7vI,English Rewind - News Words: Watchdog,https://i.ytimg.com/vi/HAk22Y7h7vI/mqdefault.jpg,"['learn English', 'English vocabulary', 'speak English', 'bbc english', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', 'English tutorial', 'English grammar', 'IELTS', 'British English', 'English pronunciation', 'English lesson', 'idiom', 'English expressions', 'BBC Learning English', 'slang', 'English speaking', 'ELT', 'podcast', 'Ingilizce', 'bbc', 'bbc learning english', 'English class', '6 minute', 'English speaking practice', 'English words', 'English podcast', 'podcast English']",52771,1491,7,PT2M52S
2970,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,O53sxm1bscs,English Rewind - News Words: Biodiversity,https://i.ytimg.com/vi/O53sxm1bscs/mqdefault.jpg,"['learn English', 'English vocabulary', 'speak English', 'bbc english', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', 'English tutorial', 'English grammar', 'IELTS', 'British English', 'English pronunciation', 'English lesson', 'idiom', 'English expressions', 'BBC Learning English', 'slang', 'English speaking', 'ELT', 'podcast', 'Ingilizce', 'bbc', 'bbc learning english', 'English class', '6 minute', 'English speaking practice', 'English words', 'English podcast', 'podcast English']",42220,1358,30,PT2M30S
2971,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,HuJpG14xWQc,English Rewind - News Words: Roadmap,https://i.ytimg.com/vi/HuJpG14xWQc/mqdefault.jpg,"['learn English', 'English vocabulary', 'speak English', 'bbc english', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', 'English tutorial', 'English grammar', 'IELTS', 'British English', 'English pronunciation', 'English lesson', 'idiom', 'English expressions', 'BBC Learning English', 'slang', 'English speaking', 'ELT', 'podcast', 'Ingilizce', 'bbc', 'bbc learning english', 'English class', '6 minute', 'English speaking practice', 'English words', 'English podcast', 'podcast English']",40305,1177,27,PT2M10S
2972,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,X6yLUUWBW7Y,English Rewind - News Words: Money laundering,https://i.ytimg.com/vi/X6yLUUWBW7Y/mqdefault.jpg,"['learn English', 'English vocabulary', 'speak English', 'bbc english', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', 'English tutorial', 'English grammar', 'IELTS', 'British English', 'English pronunciation', 'English lesson', 'idiom', 'English expressions', 'BBC Learning English', 'slang', 'English speaking', 'ELT', 'podcast', 'Ingilizce', 'bbc', 'bbc learning english', 'English class', '6 minute', 'English speaking practice', 'English words', 'English podcast', 'podcast English']",38877,1392,29,PT2M16S
2973,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,EUSqGmhH5aQ,English Rewind - News Words: Activist,https://i.ytimg.com/vi/EUSqGmhH5aQ/mqdefault.jpg,"['learn English', 'English vocabulary', 'speak English', 'bbc english', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', 'English tutorial', 'English grammar', 'IELTS', 'British English', 'English pronunciation', 'English lesson', 'idiom', 'English expressions', 'BBC Learning English', 'slang', 'English speaking', 'ELT', 'podcast', 'Ingilizce', 'bbc', 'bbc learning english', 'English class', '6 minute', 'English speaking practice', 'English words', 'English podcast', 'podcast English']",38229,1043,10,PT2M51S
3599,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,terGxa9qZok,Ukraine advances into Russian territory: BBC Learning English from the News,https://i.ytimg.com/vi/terGxa9qZok/mqdefault.jpg,"['learn English', 'English vocabulary', 'speak English', 'bbc english', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', 'English tutorial', 'English grammar', 'IELTS', 'British English', 'English pronunciation', 'English lesson', 'idiom', 'English expressions', 'BBC Learning English', 'slang', 'English speaking', 'ELT', 'podcast', 'Ingilizce', 'bbc', 'bbc learning english', 'English class', '6 minute', 'English speaking practice', 'English words', 'English podcast', 'podcast English']",17198,1060,127,PT9M7S
3600,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,oaAfUmiu4-Q,"Bangladesh protests, PM quits: BBC Learning English from the News",https://i.ytimg.com/vi/oaAfUmiu4-Q/mqdefault.jpg,"['learn English', 'English vocabulary', 'speak English', 'bbc english', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', 'English tutorial', 'English grammar', 'IELTS', 'British English', 'English pronunciation', 'English lesson', 'idiom', 'English expressions', 'BBC Learning English', 'slang', 'English speaking', 'ELT', 'podcast', 'Ingilizce', 'bbc', 'bbc learning english', 'English class', '6 minute', 'English speaking practice', 'English words', 'English podcast', 'podcast English']",52061,2459,148,PT7M7S
3601,UCHaHD477h-FeBbVh9Sh7syA,BBC Learning English,EajELSDGrwM,Venezuela election chaos: BBC Learning English from the News,https://i.ytimg.com/vi/EajELSDGrwM/mqdefault.jpg,"['learn English', 'English vocabulary', 'speak English', 'bbc english', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', 'English tutorial', 'English grammar', 'IELTS', 'British English', 'English pronunciation', 'English lesson', 'idiom', 'English expressions', 'BBC Learning English', 'slang', 'English speaking', 'ELT', 'podcast', 'Ingilizce', 'bbc', 'bbc learning english', 'English class', '6 minute', 'English speaking practice', 'English words', 'English podcast', 'podcast English']",40384,1865,75,PT7M23S
